participantId,idx,bot_detection,reported_ideology
7DD0416DB65047FDAA5BCCEDBDF9B817,2,False,0.3
7E7FFF91574340099FF37E7D0DAF7EC1,0,False,0.2
7E7FFF91574340099FF37E7D0DAF7EC1,1,False,0.0
7E7FFF91574340099FF37E7D0DAF7EC1,2,False,0.3
7EA447B17B6F49F886B5BC14E855C3B2,0,False,-1.0
7EA447B17B6F49F886B5BC14E855C3B2,1,False,-1.0
7EA447B17B6F49F886B5BC14E855C3B2,2,False,-0.5
7EC45458279B4F3CAB893C87E626B2CD,0,False,1.1
7EC45458279B4F3CAB893C87E626B2CD,1,False,2.0
7EC45458279B4F3CAB893C87E626B2CD,2,False,-0.7
7EFB4289A56543A29359E1AD1AB42A43,0,True,-0.5
7EFB4289A56543A29359E1AD1AB42A43,1,False,1.4
7EFB4289A56543A29359E1AD1AB42A43,2,False,-0.3
806D226A01364D8CA035AF355D331A09,0,False,0.4
806D226A01364D8CA035AF355D331A09,1,False,0.2
806D226A01364D8CA035AF355D331A09,2,True,-0.2
80868335631448E0BE28B6B22FA71C4B,0,False,0.0
80868335631448E0BE28B6B22FA71C4B,1,False,0.0
80868335631448E0BE28B6B22FA71C4B,2,False,0.0
80E6C86777114626B61A9D4C7D827A38,0,False,0.0
80E6C86777114626B61A9D4C7D827A38,1,False,0.0
80E6C86777114626B61A9D4C7D827A38,2,False,0.0
82500BB854904132BB951C6F043C9A6E,0,False,0.4
82500BB854904132BB951C6F043C9A6E,1,False,1.5
82500BB854904132BB951C6F043C9A6E,2,False,0.4
853B2FE41C89428FA5E51DEB9AAAD08A,0,False,0.0
853B2FE41C89428FA5E51DEB9AAAD08A,1,False,0.0
853B2FE41C89428FA5E51DEB9AAAD08A,2,False,0.0
866EA17107974B69A2ADB4F51A58E121,0,True,0.0
866EA17107974B69A2ADB4F51A58E121,1,False,0.0
866EA17107974B69A2ADB4F51A58E121,2,True,0.0
8785635866FB48108AD172D25DC74F1F,0,False,0.0
8785635866FB48108AD172D25DC74F1F,1,False,0.0
8785635866FB48108AD172D25DC74F1F,2,False,0.0
87FDE072BC0A4C78A27D8204BB109D93,0,True,0.0
87FDE072BC0A4C78A27D8204BB109D93,1,False,0.0
87FDE072BC0A4C78A27D8204BB109D93,2,True,0.0
88BDC570A1B2499E8CF7074951296121,0,False,0.0
88BDC570A1B2499E8CF7074951296121,1,False,0.0
88BDC570A1B2499E8CF7074951296121,2,True,0.0
89355CB43B4447108CAF1405D757C400,0,False,-0.3
89355CB43B4447108CAF1405D757C400,1,False,0.3
89355CB43B4447108CAF1405D757C400,2,False,0.1
8A854D078A7B44279B2D4A8BFF07C462,0,False,0.5
8A854D078A7B44279B2D4A8BFF07C462,1,False,0.0
8A854D078A7B44279B2D4A8BFF07C462,2,True,-0.5
8A996A74787B4B7E9A134197FD8166CD,0,False,0.0
8A996A74787B4B7E9A134197FD8166CD,1,False,0.0
8A996A74787B4B7E9A134197FD8166CD,2,False,0.0
8AF23530361D486486739FFB5246354C,0,False,-1.0
8AF23530361D486486739FFB5246354C,1,False,-2.0
8AF23530361D486486739FFB5246354C,2,False,1.0
8B2E9F1EFC6748C799F3ADEBF49DC920,0,False,1.0
8B2E9F1EFC6748C799F3ADEBF49DC920,1,False,-2.0
8B2E9F1EFC6748C799F3ADEBF49DC920,2,False,-0.5
8B5B74FB70B54207AA9E1152DDC9CE0B,0,False,-0.8
8B5B74FB70B54207AA9E1152DDC9CE0B,1,False,0.0
8B5B74FB70B54207AA9E1152DDC9CE0B,2,True,0.0
8BC8ABF07C164B0086747317AA9E37D9,0,False,0.3
8BC8ABF07C164B0086747317AA9E37D9,1,False,0.0
8BC8ABF07C164B0086747317AA9E37D9,2,False,-0.2
8BCD3165FC8844EB885C6F0E3D93C1F7,0,False,-0.5
8BCD3165FC8844EB885C6F0E3D93C1F7,1,False,-0.8
8BCD3165FC8844EB885C6F0E3D93C1F7,2,False,0.9
8E3BA3BA0E144E2CB242FA05142CA2DB,0,False,0.9
8E3BA3BA0E144E2CB242FA05142CA2DB,1,False,0.2
8E3BA3BA0E144E2CB242FA05142CA2DB,2,False,0.1
8E540E9A87E64F10B502EBEFC259E6D8,0,True,-1.0
8E540E9A87E64F10B502EBEFC259E6D8,1,False,1.0
8E540E9A87E64F10B502EBEFC259E6D8,2,True,-1.0
8E9D0505A9554113A9CF2A3C10FD70F5,0,False,-0.3
8E9D0505A9554113A9CF2A3C10FD70F5,1,False,-0.7
8E9D0505A9554113A9CF2A3C10FD70F5,2,False,-1.1
8F5414CE2D9E4C7A951163D49341C4F1,0,False,-1.0
8F5414CE2D9E4C7A951163D49341C4F1,1,False,1.0
8F5414CE2D9E4C7A951163D49341C4F1,2,False,-1.0
8FD1D7CFE8C146558D361B11982CFF04,0,False,-0.6
8FD1D7CFE8C146558D361B11982CFF04,1,False,1.0
8FD1D7CFE8C146558D361B11982CFF04,2,False,-0.6
8FE10DE6B56B4F0C937A5A65C74D70CD,0,False,-1.0
8FE10DE6B56B4F0C937A5A65C74D70CD,1,False,-1.0
8FE10DE6B56B4F0C937A5A65C74D70CD,2,False,1.0
8FFD8A377311493BB0085175099606BB,0,False,-0.8
8FFD8A377311493BB0085175099606BB,1,False,-1.5
8FFD8A377311493BB0085175099606BB,2,False,-0.4
90D1BC8E7F854BDBAA70C598ED33F2F8,0,False,-0.4
90D1BC8E7F854BDBAA70C598ED33F2F8,1,False,-0.5
90D1BC8E7F854BDBAA70C598ED33F2F8,2,False,1.0
9213B9DBB7DE41C981F9EB49C34EB28C,0,True,-0.3
9213B9DBB7DE41C981F9EB49C34EB28C,1,False,-1.0
9213B9DBB7DE41C981F9EB49C34EB28C,2,True,0.3
92C38817AF7E4D61A934333856DC19C0,0,False,-0.9
92C38817AF7E4D61A934333856DC19C0,1,False,-1.6
92C38817AF7E4D61A934333856DC19C0,2,False,1.0
939FA9F26CC745BB8501F31F9772E8CB,0,False,-0.7
939FA9F26CC745BB8501F31F9772E8CB,1,False,-0.7
939FA9F26CC745BB8501F31F9772E8CB,2,False,0.6
964FF143DC2F455EAFC2BB86EB87F19E,0,True,0.0
964FF143DC2F455EAFC2BB86EB87F19E,1,False,0.0
964FF143DC2F455EAFC2BB86EB87F19E,2,False,0.0
969CD55E1001442D8EEDF19F710712F5,0,False,0.0
969CD55E1001442D8EEDF19F710712F5,1,False,0.0
969CD55E1001442D8EEDF19F710712F5,2,False,0.0
972F5FC312B54088BD1700B63688870E,0,True,0.0
972F5FC312B54088BD1700B63688870E,1,False,0.0
972F5FC312B54088BD1700B63688870E,2,True,0.0
9954C72EF776429E9DBB1197255C5824,0,False,0.9
9954C72EF776429E9DBB1197255C5824,1,False,1.5
9954C72EF776429E9DBB1197255C5824,2,False,-0.4
997B347C4F6B44B3A16CB0CADF5933DD,0,True,0.0
997B347C4F6B44B3A16CB0CADF5933DD,1,False,2.0
997B347C4F6B44B3A16CB0CADF5933DD,2,True,-1.0
9BA21584E852433B84023184E3D937F6,0,False,0.0
9BA21584E852433B84023184E3D937F6,1,False,0.0
9BA21584E852433B84023184E3D937F6,2,False,0.0
9BADD97F2B104E599FE7C3F087B520EF,0,False,0.0
9BADD97F2B104E599FE7C3F087B520EF,1,False,0.0
9BADD97F2B104E599FE7C3F087B520EF,2,False,0.0
9D42B7D7227B43F2B118457A226999EC,0,False,-1.0
9D42B7D7227B43F2B118457A226999EC,1,False,-1.5
9D42B7D7227B43F2B118457A226999EC,2,False,-0.9
9E550A5C2D564713B92461A1D4D37F98,0,False,0.6
9E550A5C2D564713B92461A1D4D37F98,1,False,0.5
9E550A5C2D564713B92461A1D4D37F98,2,False,-0.3
9F78CBF45107417A82FB14442D0149DA,0,False,-1.5
9F78CBF45107417A82FB14442D0149DA,1,False,2.0
9F78CBF45107417A82FB14442D0149DA,2,True,-1.5
9FACA33E1CA34ADEB1AB3319776B1BE3,0,False,0.0
9FACA33E1CA34ADEB1AB3319776B1BE3,1,False,0.0
9FACA33E1CA34ADEB1AB3319776B1BE3,2,False,0.0
A03E5FA85ABF4E88890A05D201D11D29,0,False,0.0
A03E5FA85ABF4E88890A05D201D11D29,1,False,0.0
A03E5FA85ABF4E88890A05D201D11D29,2,False,0.0
A09E5BE893AD458F962CAFB15189D7D7,0,True,0.6
A09E5BE893AD458F962CAFB15189D7D7,1,False,2.0
A09E5BE893AD458F962CAFB15189D7D7,2,False,0.6
A247620E78444DE4885DEBEC395C965D,0,False,0.6
A247620E78444DE4885DEBEC395C965D,1,False,0.3
A247620E78444DE4885DEBEC395C965D,2,False,1.1
A71079D0714843898C15BC1546765543,0,True,0.0
A71079D0714843898C15BC1546765543,1,False,0.0
A71079D0714843898C15BC1546765543,2,True,0.0
A7195B30234E43DB88759A16E58CBDDE,0,False,0.0
A7195B30234E43DB88759A16E58CBDDE,1,False,0.1
A7195B30234E43DB88759A16E58CBDDE,2,False,0.0
A83ABB234C7A439CB17BE21FEE52A327,0,False,-1.0
A83ABB234C7A439CB17BE21FEE52A327,1,False,-1.0
A83ABB234C7A439CB17BE21FEE52A327,2,False,0.7
A9EA054DB37D4A2B8BFB4C73CB3759C9,0,False,-0.3
A9EA054DB37D4A2B8BFB4C73CB3759C9,1,False,-1.5
A9EA054DB37D4A2B8BFB4C73CB3759C9,2,False,0.4
AC233FB4D1B84AB1BF397B3DA20EFB10,0,True,0.0
AC233FB4D1B84AB1BF397B3DA20EFB10,1,False,0.0
AC233FB4D1B84AB1BF397B3DA20EFB10,2,True,0.0
AC77633932FA488F966B0CF0D4395E19,0,False,0.0
AC77633932FA488F966B0CF0D4395E19,1,False,0.7
AC77633932FA488F966B0CF0D4395E19,2,False,-0.3
AE5BB3054A9A46FABF7249C579A08B44,0,False,0.0
AE5BB3054A9A46FABF7249C579A08B44,1,False,0.0
AE5BB3054A9A46FABF7249C579A08B44,2,False,0.0
AEC3D47F5009481AAAAFC3C7A23A7DE2,0,True,-0.4
AEC3D47F5009481AAAAFC3C7A23A7DE2,1,False,0.5
AEC3D47F5009481AAAAFC3C7A23A7DE2,2,True,-0.4
B19D08B7E13D4CBFB503C08C6E51FF96,0,False,0.0
B19D08B7E13D4CBFB503C08C6E51FF96,1,False,0.0
B19D08B7E13D4CBFB503C08C6E51FF96,2,True,0.0
B207024A19AE45B9A743E823C7E57CCF,0,False,-0.2
B207024A19AE45B9A743E823C7E57CCF,1,False,1.1
B207024A19AE45B9A743E823C7E57CCF,2,False,0.1
B2B3F539463F46BFABA33E62CA2A4B5B,0,False,0.0
B2B3F539463F46BFABA33E62CA2A4B5B,1,False,1.0
B2B3F539463F46BFABA33E62CA2A4B5B,2,False,0.0
B2E5FF75A2FA46979E78ACDC2F81BD5C,0,False,0.0
B2E5FF75A2FA46979E78ACDC2F81BD5C,1,False,-0.2
B2E5FF75A2FA46979E78ACDC2F81BD5C,2,False,0.0
B32D065D50FB4A41BEFB66CEFB5EF832,0,False,1.0
B32D065D50FB4A41BEFB66CEFB5EF832,1,False,-0.5
B32D065D50FB4A41BEFB66CEFB5EF832,2,False,-1.0
B4CF0FA0AAC341E99A4359668D2CE23E,0,True,-1.0
B4CF0FA0AAC341E99A4359668D2CE23E,1,False,2.0
B4CF0FA0AAC341E99A4359668D2CE23E,2,True,-1.0
B4D757311CD242519B0C288761F32118,0,False,-1.0
B4D757311CD242519B0C288761F32118,1,False,1.0
B4D757311CD242519B0C288761F32118,2,False,0.0
B68BD0E6F41A485B82915E7849D16C84,0,False,0.1
B68BD0E6F41A485B82915E7849D16C84,1,False,0.1
B68BD0E6F41A485B82915E7849D16C84,2,False,0.2
B736F4B5FD5E4C4DABC0FE086A4BC64D,0,True,0.0
B736F4B5FD5E4C4DABC0FE086A4BC64D,1,False,0.0
B736F4B5FD5E4C4DABC0FE086A4BC64D,2,True,0.0
B87312E0B4824CEFA65FD7D9901715A3,0,True,0.0
B87312E0B4824CEFA65FD7D9901715A3,1,False,0.0
B87312E0B4824CEFA65FD7D9901715A3,2,True,0.0
B9F8D13D5FBC4BEBB7BEC0A603E1B61E,0,False,2.0
B9F8D13D5FBC4BEBB7BEC0A603E1B61E,1,False,-1.0
B9F8D13D5FBC4BEBB7BEC0A603E1B61E,2,False,-1.0
BA13C9F8BDE84BF085C5025BB854177D,0,False,0.0
BA13C9F8BDE84BF085C5025BB854177D,1,False,0.0
BA13C9F8BDE84BF085C5025BB854177D,2,False,0.0
BA2BCA7CCB1C4030859B5BC1E915D44D,0,False,-1.0
BA2BCA7CCB1C4030859B5BC1E915D44D,1,False,2.0
BA2BCA7CCB1C4030859B5BC1E915D44D,2,True,-0.5
BB9DA2FECEBE43989E7C5C31401DB85E,0,False,0.6
BB9DA2FECEBE43989E7C5C31401DB85E,1,False,0.6
BB9DA2FECEBE43989E7C5C31401DB85E,2,False,0.7
BBBC5ABD3D4B4D8B867F95C77A27CFFD,0,True,0.0
BBBC5ABD3D4B4D8B867F95C77A27CFFD,1,False,1.0
BBBC5ABD3D4B4D8B867F95C77A27CFFD,2,True,0.0
BCB35EEC9FCC41D08AA19E70DAB4034E,0,False,-1.0
BCB35EEC9FCC41D08AA19E70DAB4034E,1,False,1.0
BCB35EEC9FCC41D08AA19E70DAB4034E,2,False,-1.2
BD1C3DB4C40D4234AF38A82DE44A1B06,0,True,0.9
BD1C3DB4C40D4234AF38A82DE44A1B06,1,False,-2.0
BD1C3DB4C40D4234AF38A82DE44A1B06,2,True,-1.0
BD27902CF5B841EBB8B948B6A7CC9B8B,0,False,0.0
BD27902CF5B841EBB8B948B6A7CC9B8B,1,False,0.0
BD27902CF5B841EBB8B948B6A7CC9B8B,2,False,0.0
BE3664A487E442679AE741D2999A4803,0,False,0.5
BE3664A487E442679AE741D2999A4803,1,False,0.9
BE3664A487E442679AE741D2999A4803,2,False,0.5
C00B7F79D4C944AABF7219589DDAB05A,0,False,-0.6
C00B7F79D4C944AABF7219589DDAB05A,1,False,0.1
C00B7F79D4C944AABF7219589DDAB05A,2,False,0.6
C18D5510DF5D4BDB8BC7983EA601CCCB,0,False,-0.5
C18D5510DF5D4BDB8BC7983EA601CCCB,1,False,-1.0
C18D5510DF5D4BDB8BC7983EA601CCCB,2,False,-0.5
C2018F956F2B49F19575F350C793A870,0,False,0.0
C2018F956F2B49F19575F350C793A870,1,False,0.0
C2018F956F2B49F19575F350C793A870,2,False,0.0
C2900DD43EFD42CBAF1FCD1E6FEAE28E,0,False,-1.0
C2900DD43EFD42CBAF1FCD1E6FEAE28E,1,False,-2.0
C2900DD43EFD42CBAF1FCD1E6FEAE28E,2,False,0.5
C2BC227785584B28A2C0402968CAA8D5,0,True,0.0
C2BC227785584B28A2C0402968CAA8D5,1,False,-1.6
C2BC227785584B28A2C0402968CAA8D5,2,True,0.0
C2C8A74EC7434A6F964C947422FF849A,0,False,0.9
C2C8A74EC7434A6F964C947422FF849A,1,False,-1.0
C2C8A74EC7434A6F964C947422FF849A,2,False,0.0
C41DDE2C81964E998BE749236642F4E1,0,False,1.0
C41DDE2C81964E998BE749236642F4E1,1,False,0.0
C41DDE2C81964E998BE749236642F4E1,2,False,-1.0
C543A1313F974F03B538F3D38573C2CC,0,False,0.0
C543A1313F974F03B538F3D38573C2CC,1,False,0.0
C543A1313F974F03B538F3D38573C2CC,2,False,0.0
C639C762761F4105852B50C9A8218DED,0,False,0.5
C639C762761F4105852B50C9A8218DED,1,False,-0.3
C639C762761F4105852B50C9A8218DED,2,False,-0.6
C697C1558F8149498D65C17025EB6CBB,0,True,0.9
C697C1558F8149498D65C17025EB6CBB,1,False,0.9
C697C1558F8149498D65C17025EB6CBB,2,True,0.9
C6BEF133CFB74BFD9C7F25FB48C667F7,0,True,0.0
C6BEF133CFB74BFD9C7F25FB48C667F7,1,False,0.0
C6BEF133CFB74BFD9C7F25FB48C667F7,2,True,0.0
C71EA99B69604478B8EF5CA26B99DB99,0,False,1.0
C71EA99B69604478B8EF5CA26B99DB99,1,False,0.0
C71EA99B69604478B8EF5CA26B99DB99,2,False,1.0
C7FFD6281C83492895706C05233EDBA9,0,False,-0.6
C7FFD6281C83492895706C05233EDBA9,1,False,1.8
C7FFD6281C83492895706C05233EDBA9,2,False,-0.8
C90A736CBD2E42469E67DBD9712850A3,0,False,0.0
C90A736CBD2E42469E67DBD9712850A3,1,False,1.5
C90A736CBD2E42469E67DBD9712850A3,2,False,0.0
C943E9E375944A26B242EDCAEC590A78,0,False,0.3
C943E9E375944A26B242EDCAEC590A78,1,False,1.2
C943E9E375944A26B242EDCAEC590A78,2,False,0.1
CB6FAEFE16774A1DB5784D6B597CA141,0,False,0.6
CB6FAEFE16774A1DB5784D6B597CA141,1,False,-0.6
CB6FAEFE16774A1DB5784D6B597CA141,2,False,-0.8
CC761B1BEDF14A7FA9C2CC97DA93DAA7,0,True,0.0
CC761B1BEDF14A7FA9C2CC97DA93DAA7,1,False,0.0
CC761B1BEDF14A7FA9C2CC97DA93DAA7,2,False,0.0
CD40920651374C3FB638103A72183A5D,0,False,0.3
CD40920651374C3FB638103A72183A5D,1,False,0.4
CD40920651374C3FB638103A72183A5D,2,False,-0.4
CEC7A4B04C6A45F18B8573869B6F8D88,0,False,-0.3
CEC7A4B04C6A45F18B8573869B6F8D88,1,False,2.0
CEC7A4B04C6A45F18B8573869B6F8D88,2,False,0.3
D0CFB7342DCA453F87DCB70E4FB36313,0,False,-0.4
D0CFB7342DCA453F87DCB70E4FB36313,1,False,1.7
D0CFB7342DCA453F87DCB70E4FB36313,2,False,0.0
D13E8F4BE6C64F39B17CC07AB7B0367E,0,True,-0.9
D13E8F4BE6C64F39B17CC07AB7B0367E,1,False,-1.0
D13E8F4BE6C64F39B17CC07AB7B0367E,2,True,1.0
D1A7C6B7170E424F8A81F411AF77C93A,0,False,0.7
D1A7C6B7170E424F8A81F411AF77C93A,1,False,-0.6
D1A7C6B7170E424F8A81F411AF77C93A,2,False,0.7
D323C2D081DA48DB8489D599DEAFB8AD,0,True,-0.4
D323C2D081DA48DB8489D599DEAFB8AD,1,False,1.1
D323C2D081DA48DB8489D599DEAFB8AD,2,False,-0.2
D360EFC7D73243D28EB16F75BC4061FD,0,False,-1.0
D360EFC7D73243D28EB16F75BC4061FD,1,False,-1.0
D360EFC7D73243D28EB16F75BC4061FD,2,False,-1.0
D4F16E2C121740D5A9EAA2A101B7474D,0,False,0.0
D4F16E2C121740D5A9EAA2A101B7474D,1,False,-2.0
D4F16E2C121740D5A9EAA2A101B7474D,2,False,0.0
D53E5E80BCD54E1B8A3363B41F3A97D1,0,False,0.9
D53E5E80BCD54E1B8A3363B41F3A97D1,1,False,-1.0
D53E5E80BCD54E1B8A3363B41F3A97D1,2,False,0.0
D66AA203C284482AA2AA1CEADDA1E262,0,True,0.0
D66AA203C284482AA2AA1CEADDA1E262,1,False,-2.0
D66AA203C284482AA2AA1CEADDA1E262,2,True,-1.6
D8678531C5AD4C01AE83CD24ADC77260,0,False,-1.0
D8678531C5AD4C01AE83CD24ADC77260,1,False,-1.0
D8678531C5AD4C01AE83CD24ADC77260,2,False,-1.0
D8789D1C3C7A482E82088F5A66FC1DC0,0,False,0.0
D8789D1C3C7A482E82088F5A66FC1DC0,1,False,0.0
D8789D1C3C7A482E82088F5A66FC1DC0,2,False,0.0
D9189500C34443EE8B05E4F6EA2DA04F,0,False,0.6
D9189500C34443EE8B05E4F6EA2DA04F,1,False,-2.0
D9189500C34443EE8B05E4F6EA2DA04F,2,False,-1.5
D91E7C62F57A49F4ACA5607475D2A260,0,True,0.0
D91E7C62F57A49F4ACA5607475D2A260,1,False,0.0
D91E7C62F57A49F4ACA5607475D2A260,2,True,0.0
DA05C52FCF8D4126A1B1C7670299550F,0,False,0.0
DA05C52FCF8D4126A1B1C7670299550F,1,False,1.3
DA05C52FCF8D4126A1B1C7670299550F,2,False,0.0
DAA4E9B82E0F420CAC002F39236DFDCF,0,False,-0.3
DAA4E9B82E0F420CAC002F39236DFDCF,1,False,-0.3
DAA4E9B82E0F420CAC002F39236DFDCF,2,False,0.9
DABD7F22A5884FE582A1BB0824A130AC,0,False,0.1
DABD7F22A5884FE582A1BB0824A130AC,1,False,-0.1
DABD7F22A5884FE582A1BB0824A130AC,2,False,-1.4
E2BA261EE3984C92856ED3B622A4932B,0,False,2.0
E2BA261EE3984C92856ED3B622A4932B,1,False,2.0
E2BA261EE3984C92856ED3B622A4932B,2,False,-1.0
E3099AC5337543DCB33ED306B5291004,0,False,0.1
E3099AC5337543DCB33ED306B5291004,1,False,-0.1
E3099AC5337543DCB33ED306B5291004,2,False,0.1
E45110DA93C5482DA92B44F3C81BDC76,0,False,0.0
E45110DA93C5482DA92B44F3C81BDC76,1,False,0.0
E45110DA93C5482DA92B44F3C81BDC76,2,False,0.0
E4BCBBA7CB934BB7B10517742C137FBD,0,False,-0.1
E4BCBBA7CB934BB7B10517742C137FBD,1,False,2.0
E4BCBBA7CB934BB7B10517742C137FBD,2,False,0.1
E4E688D21CFE444485A0DDED78498884,0,True,0.0
E4E688D21CFE444485A0DDED78498884,1,False,0.0
E4E688D21CFE444485A0DDED78498884,2,True,0.0
E654ADF79B134B62BE3E952AE075B2BA,0,False,0.0
E654ADF79B134B62BE3E952AE075B2BA,1,False,0.0
E654ADF79B134B62BE3E952AE075B2BA,2,False,0.0
E69C083752524F46AFE9F06A2DC876F8,0,False,-0.6
E69C083752524F46AFE9F06A2DC876F8,1,False,1.0
E69C083752524F46AFE9F06A2DC876F8,2,False,1.5
E8807850372D4209BDC367F19D2BAF4A,0,True,-1.0
E8807850372D4209BDC367F19D2BAF4A,1,False,2.0
E8807850372D4209BDC367F19D2BAF4A,2,True,0.0
E9837D6675BC4358A5E08CFBA116C975,0,False,0.0
E9837D6675BC4358A5E08CFBA116C975,1,False,-0.4
E9837D6675BC4358A5E08CFBA116C975,2,False,0.0
EAAAEBFA94524E8F9583D354E056D324,0,True,0.1
EAAAEBFA94524E8F9583D354E056D324,1,False,1.0
EAAAEBFA94524E8F9583D354E056D324,2,True,0.1
EBB3C9772E2D46669DC59CFDEEE492A8,0,False,-0.5
EBB3C9772E2D46669DC59CFDEEE492A8,1,False,0.3
EBB3C9772E2D46669DC59CFDEEE492A8,2,False,-0.3
EBB7CFA48E0B429B986A48140B7A38C4,0,True,-0.3
EBB7CFA48E0B429B986A48140B7A38C4,1,False,0.9
EBB7CFA48E0B429B986A48140B7A38C4,2,True,0.4
ECA07BECC1B14B0B95A6C2E038D88B62,0,False,-0.1
ECA07BECC1B14B0B95A6C2E038D88B62,1,False,-1.0
ECA07BECC1B14B0B95A6C2E038D88B62,2,False,-1.0
EEE66D17D6284BF99627B42855BF203F,0,True,0.0
EEE66D17D6284BF99627B42855BF203F,1,False,-1.2
EEE66D17D6284BF99627B42855BF203F,2,True,0.0
F243AEDE125D4199B78C419635A263F3,0,True,0.0
F243AEDE125D4199B78C419635A263F3,1,False,0.0
F243AEDE125D4199B78C419635A263F3,2,False,0.0
F26254CB8C7449E0A8B73AF039C6A9A7,0,False,-1.0
F26254CB8C7449E0A8B73AF039C6A9A7,1,False,1.0
F26254CB8C7449E0A8B73AF039C6A9A7,2,False,-0.9
F275751D6E3646F7BAD36D7BE6A2216C,0,False,0.0
F275751D6E3646F7BAD36D7BE6A2216C,1,False,0.0
F275751D6E3646F7BAD36D7BE6A2216C,2,True,0.0
F2C288CA424F4A0286948519AEB1251A,0,True,-1.0
F2C288CA424F4A0286948519AEB1251A,1,False,1.0
F2C288CA424F4A0286948519AEB1251A,2,True,-1.0
F3C48AC3BBE84A04A77D8E564C87FB7C,0,True,0.0
F3C48AC3BBE84A04A77D8E564C87FB7C,1,False,1.0
F3C48AC3BBE84A04A77D8E564C87FB7C,2,False,-1.0
F3D473769EA34DBD87A0DC554F34F09A,0,False,0.0
F3D473769EA34DBD87A0DC554F34F09A,1,False,0.0
F3D473769EA34DBD87A0DC554F34F09A,2,True,0.0
F4F5C8D165814B4F9EE708009E6232F8,0,True,-1.0
F4F5C8D165814B4F9EE708009E6232F8,1,False,0.0
F4F5C8D165814B4F9EE708009E6232F8,2,True,1.0
F5DF3C6481B7411BB7CF66C9D0EB5DDF,0,False,0.0
F5DF3C6481B7411BB7CF66C9D0EB5DDF,1,False,2.0
F5DF3C6481B7411BB7CF66C9D0EB5DDF,2,False,0.0
F792153FC62D400CBC86DD79F13DA91A,0,False,0.0
F792153FC62D400CBC86DD79F13DA91A,1,False,0.0
F792153FC62D400CBC86DD79F13DA91A,2,False,0.0
F7934F8174F442E29671ADBC8E8722DE,0,True,0.0
F7934F8174F442E29671ADBC8E8722DE,1,False,0.0
F7934F8174F442E29671ADBC8E8722DE,2,True,0.0
F7945E36A9B14A9397CCE64D22A9E450,0,False,0.0
F7945E36A9B14A9397CCE64D22A9E450,1,False,0.0
F7945E36A9B14A9397CCE64D22A9E450,2,False,0.0
F7DF817BFE1C46C0A2D45948498DA51B,0,False,-0.1
F7DF817BFE1C46C0A2D45948498DA51B,1,False,0.4
F7DF817BFE1C46C0A2D45948498DA51B,2,False,-0.3
F83ABA796E974B8FBF5FB411CC53A734,0,False,-0.8
F83ABA796E974B8FBF5FB411CC53A734,1,False,0.4
F83ABA796E974B8FBF5FB411CC53A734,2,False,-0.6
F8D80F3CE5DD4B439397CCC4199D2D22,0,True,1.0
F8D80F3CE5DD4B439397CCC4199D2D22,1,False,-2.0
F8D80F3CE5DD4B439397CCC4199D2D22,2,True,-0.9
F9011172D42143E39F49D42F19B4920B,0,False,-0.9
F9011172D42143E39F49D42F19B4920B,1,False,-1.0
F9011172D42143E39F49D42F19B4920B,2,True,-2.0
F9D28796DCD248278505585EBCE8C2FE,0,False,-0.9
F9D28796DCD248278505585EBCE8C2FE,1,False,1.1
F9D28796DCD248278505585EBCE8C2FE,2,False,-0.4
F9E998D1F7FD4763BA48455B0A2AF97F,0,False,-1.8
F9E998D1F7FD4763BA48455B0A2AF97F,1,False,-1.4
F9E998D1F7FD4763BA48455B0A2AF97F,2,False,-1.5
FF56ADC331C24E37941ADFB45B736849,0,True,1.0
FF56ADC331C24E37941ADFB45B736849,1,False,1.0
FF56ADC331C24E37941ADFB45B736849,2,True,0.0
